Kickoff Time,Name,Position,Position Index,Team,Was Home,Assists,Bonus,Bps,Clean Sheets,Creativity,Element,F1,Fixture,Goals Conceded,Goals Scored,GW,Ict Index,Influence,Minutes,Opponent Team,Own Goals,Penalties Missed,Penalties Saved,Red Cards,Round,Saves,Selected,Team A Score,Team H Score,Threat,Total Points,Transfers Balance,Transfers In,Transfers Out,Value,X P,Yellow Cards
12/21/2020 5:30:00 PM,Fabio Silva,FWD,4,Wolves,False,0,1,26,0,0.1,504,7735,130,0,1,14,5.6,31.2,30,4,0,0,0,0,14,0,52273,1,2,25,6,3318,6352,3034,52,2.5,0
5/18/2021 7:15:00 PM,Kelechi Iheanacho,FWD,4,Leicester,False,0,1,27,0,13.6,233,23080,361,1,1,37,7.7,38.4,30,5,0,0,0,0,37,0,1552275,1,2,25,6,-46939,41672,88611,62,6.3,0
5/11/2021 7:15:00 PM,Christian Benteke,FWD,4,Crystal Palace,False,0,1,31,0,6.8,132,21420,317,3,1,35,12.8,40.6,77,16,0,0,0,0,35,0,102765,1,3,81,7,37741,42033,4292,55,0,0
3/7/2021 7:15:00 PM,Christian Benteke,FWD,4,Crystal Palace,False,0,1,26,0,2.3,132,16423,266,3,1,27,7.5,37.6,73,17,0,0,0,0,27,0,51006,1,4,35,7,-1767,3328,5095,55,3.7,0
11/7/2020 3:00:00 PM,Patrick Bamford,FWD,4,Leeds,False,0,1,28,0,2.8,202,4297,72,4,1,8,6.2,32.6,90,6,0,0,0,0,8,0,2453122,1,4,27,7,130325,221902,91577,60,7,0
1/20/2021 8:15:00 PM,Edinson Cavani,FWD,4,Man Utd,False,0,1,29,0,2.4,569,10560,171,1,1,19,7.8,39.8,90,8,0,0,0,0,19,0,221262,2,1,36,7,89570,107271,17701,78,5.9,0
12/27/2020 2:15:00 PM,Neal Maupay,FWD,4,Brighton,False,0,1,24,0,6.2,68,8045,147,2,1,15,8.7,36.2,89,19,0,0,0,0,15,0,150630,2,2,45,7,-14941,2844,17785,61,1.8,0
1/30/2021 3:00:00 PM,Bobby Decordova-Reid,FWD,4,Fulham,False,0,1,25,0,12.3,181,11974,207,2,1,21,7.7,33.8,71,18,0,0,0,0,21,0,74812,2,2,31,7,-3089,7938,11027,53,2.4,0
5/9/2021 1:05:00 PM,Edinson Cavani,FWD,4,Man Utd,False,0,1,26,0,1.1,569,21974,340,0,1,35,7.2,34,25,2,0,0,0,0,35,0,648361,3,1,37,6,307460,324012,16552,79,0,0
1/28/2021 8:00:00 PM,Roberto Firmino,FWD,4,Liverpool,False,0,1,33,0,38,249,11144,198,1,1,20,13.4,42.4,86,17,0,0,0,0,20,0,347315,3,1,54,7,-49410,26275,75685,93,3.3,0
10/17/2020 2:00:00 PM,Danny Ings,FWD,4,Southampton,False,0,1,27,0,0.9,366,2205,39,3,1,5,9.8,36.4,90,5,0,0,0,0,5,0,1312469,3,3,61,7,-153461,73937,227398,85,6.7,0
4/4/2021 11:00:00 AM,Chris Wood,FWD,4,Burnley,False,1,1,34,0,13.3,91,18335,297,3,1,30,16,58.4,90,16,0,0,0,0,30,0,78931,2,3,88,10,4284,6946,2662,62,9,0
12/17/2020 8:00:00 PM,Anthony Martial,FWD,4,Man Utd,False,1,1,39,0,34.5,303,7216,124,2,1,13,16.2,59,89,15,0,0,0,0,13,0,258385,3,2,68,10,1261,6013,4752,87,3.5,0
5/23/2021 3:00:00 PM,Harry Kane,FWD,4,Spurs,False,1,1,35,0,12.6,388,23866,373,2,1,38,12.1,55.2,90,9,0,0,0,0,38,0,3659369,4,2,53,10,-96804,56364,153168,119,10,0
12/5/2020 12:30:00 PM,Richarlison de Andrade,FWD,4,Everton,False,1,2,29,0,33.1,166,5734,101,1,0,11,8.9,29.6,90,4,0,0,0,0,11,0,348433,1,1,26,7,16798,33073,16275,78,5.2,0
11/23/2020 8:00:00 PM,Che Adams,FWD,4,Southampton,False,1,2,23,0,33.3,377,4619,88,1,0,9,8.3,23,90,20,0,0,0,0,9,0,349725,1,1,27,7,93593,130390,36797,59,6.3,0
1/30/2021 3:00:00 PM,Aleksandar Mitrovic,FWD,4,Fulham,False,1,2,28,0,57.6,184,12122,207,2,0,21,11.6,37.2,90,18,0,0,0,0,21,0,286055,2,2,21,7,-1810,3410,5220,55,1.8,0
2/7/2021 7:15:00 PM,Timo Werner,FWD,4,Chelsea,False,2,2,26,0,19.3,117,13095,226,1,0,23,6.7,21.2,74,15,0,0,0,0,23,0,996201,2,1,26,10,45784,73561,27777,92,3.7,0
12/29/2020 6:00:00 PM,Alexandre Lacazette,FWD,4,Arsenal,False,0,2,30,0,0.4,6,9094,149,0,1,16,5.1,33.6,24,3,0,0,0,0,16,0,210136,1,0,17,7,22976,25879,2903,82,3.5,0
10/25/2020 7:15:00 PM,Jamie Vardy,FWD,4,Leicester,False,0,2,26,0,0.8,224,2710,49,0,1,6,7,35.2,30,1,0,0,0,0,6,0,1240334,1,0,34,7,-489382,10116,499498,100,4.9,0
9/27/2020 1:00:00 PM,Callum Wilson,FWD,4,Newcastle,False,0,2,29,0,2.4,506,1047,26,1,1,3,5.5,33.2,90,17,0,0,0,0,3,0,708132,1,1,19,8,-252768,39691,292459,65,5.5,0
5/3/2021 5:00:00 PM,Fabio Silva,FWD,4,Wolves,False,0,2,27,0,3.9,504,20822,338,1,1,34,10.8,41.6,90,18,0,0,0,0,34,0,80802,1,1,62,8,-5770,957,6727,52,4,0
11/1/2020 2:00:00 PM,Dominic Calvert-Lewin,FWD,4,Everton,False,0,2,32,0,35.2,164,3631,65,2,1,7,17.6,46.4,90,14,0,0,0,0,7,0,4154663,1,2,94,8,15941,125234,109293,77,5.5,0
10/4/2020 1:00:00 PM,David McGoldrick,FWD,4,Sheffield Utd,False,0,2,33,0,4.4,344,1649,29,2,1,4,6.6,33.2,90,1,0,0,0,0,4,0,45992,1,2,28,8,-8265,3458,11723,54,2.5,0
4/4/2021 3:30:00 PM,Aleksandar Mitrovic,FWD,4,Fulham,False,0,2,31,0,13.9,184,18465,290,3,1,30,12.2,45.6,90,2,0,0,0,0,30,0,271987,1,3,62,8,-2482,2250,4732,55,3.3,0
12/5/2020 8:00:00 PM,Patrick Bamford,FWD,4,Leeds,False,0,2,29,0,0.7,202,6058,102,3,1,11,7.2,41,90,5,0,0,0,0,11,0,2621988,1,3,30,8,-55858,128708,184566,61,3.5,0
5/1/2021 7:00:00 PM,Ollie Watkins,FWD,4,Aston Villa,False,0,2,26,0,5,514,21204,333,1,1,34,14.7,40.4,90,7,0,0,0,0,34,0,2086428,2,1,102,8,-126132,34439,160571,66,6.5,0
3/13/2021 5:30:00 PM,Chris Wood,FWD,4,Burnley,False,0,2,30,0,4.3,91,17372,271,1,1,28,7.3,37.2,90,7,0,0,0,0,28,0,70455,2,1,31,8,4216,6545,2329,62,2.8,0
2/22/2021 8:00:00 PM,Jean-Philippe Mateta,FWD,4,Crystal Palace,False,0,2,25,0,2.7,641,14484,241,1,1,25,6.7,31.2,74,3,0,0,0,0,25,0,2651,2,1,33,8,-589,319,908,59,2.2,0
2/28/2021 12:00:00 PM,Alexandre Lacazette,FWD,4,Arsenal,False,0,2,31,0,2.6,6,16273,253,1,1,26,5.6,36.4,82,9,0,0,0,0,26,0,316981,3,1,17,8,-79792,4174,83966,81,2.5,0
1/26/2021 8:15:00 PM,Alexandre Lacazette,FWD,4,Arsenal,False,1,2,37,0,16.1,6,11635,197,1,1,20,12.5,52.4,90,16,0,0,0,0,20,0,490598,3,1,56,11,13212,92457,79245,83,7.3,0
10/17/2020 2:00:00 PM,Che Adams,FWD,4,Southampton,False,1,2,41,0,16.8,377,2178,39,3,1,5,12.5,51.8,85,5,0,0,0,0,5,0,103816,3,3,56,11,-56088,2880,58968,58,4.3,0
11/2/2020 8:00:00 PM,Jamie Vardy,FWD,4,Leicester,False,2,2,50,0,23.6,224,3300,62,1,1,7,15.7,55.2,84,10,0,0,0,0,7,0,1299954,4,1,78,14,17267,90813,73546,100,6.3,0
4/16/2021 7:00:00 PM,Harry Kane,FWD,4,Spurs,False,0,2,58,0,24.3,388,19669,312,2,2,32,16.1,77,90,7,0,0,0,0,32,0,4210927,2,2,60,12,216917,230662,13745,117,14.6,0
4/3/2021 11:30:00 AM,Callum Robinson,FWD,4,West Brom,False,0,2,59,0,32.3,358,18739,291,1,2,30,14.5,76.2,53,5,0,0,0,0,30,0,40433,5,2,36,11,-1149,1311,2460,52,4.5,0
3/3/2021 6:00:00 PM,Kelechi Iheanacho,FWD,4,Leicester,False,0,3,30,0,21.9,233,15321,280,1,1,26,7.9,32.2,66,4,0,0,0,0,26,0,24687,1,1,25,9,-693,1087,1780,56,6.9,0
12/13/2020 2:15:00 PM,Harry Kane,FWD,4,Spurs,False,0,3,30,0,14.8,388,6493,110,1,1,12,11.3,48.6,90,6,0,0,0,0,12,0,3116271,1,1,50,9,106446,164995,58549,109,7.3,0
10/26/2020 5:30:00 PM,Karlan Grant,FWD,4,West Brom,False,0,3,31,0,10.8,582,3104,51,1,1,6,7.4,38,83,3,0,0,0,0,6,0,864,1,1,25,9,634,746,112,60,5,0
5/23/2021 3:00:00 PM,Hal Robson-Kanu,FWD,4,West Brom,False,0,3,27,0,0.6,408,23974,372,1,1,38,6.5,38.4,30,10,0,0,0,0,38,0,8619,1,3,26,8,644,1093,449,52,7.5,0
4/4/2021 6:30:00 PM,Danny Welbeck,FWD,4,Brighton,False,0,3,30,0,12.7,588,18176,295,2,1,30,11.9,50,90,13,0,0,0,0,30,0,32591,1,2,56,9,-4020,2475,6495,55,6.2,0
2/22/2021 8:00:00 PM,Christian Benteke,FWD,4,Crystal Palace,False,0,3,30,0,0.3,132,14682,241,0,1,25,5.1,32.2,15,3,0,0,0,0,25,0,41474,2,1,18,8,-2351,2260,4611,55,2.4,0
12/7/2020 8:00:00 PM,Danny Ings,FWD,4,Southampton,False,0,3,31,0,10.3,366,5891,100,0,1,11,8.8,39.4,45,3,0,0,0,0,11,0,411580,2,1,38,8,-22616,7975,30591,83,1.4,0
5/19/2021 5:00:00 PM,Ollie Watkins,FWD,4,Aston Villa,False,0,3,31,0,13.3,514,23522,367,1,1,37,15.5,42.4,90,17,0,0,0,0,37,0,1931984,2,1,99,9,-128390,11096,139486,64,3.9,0
11/21/2020 3:00:00 PM,Danny Welbeck,FWD,4,Brighton,False,0,3,35,0,14.9,588,4539,79,1,1,9,9.2,46.2,90,2,0,0,0,0,9,0,4233,2,1,31,9,1550,2438,888,55,3,0
2/3/2021 7:30:00 PM,Dominic Calvert-Lewin,FWD,4,Everton,False,0,3,27,0,5.1,164,12754,212,1,1,22,14.5,49,90,10,0,0,0,0,22,0,3063876,2,1,91,9,14147,160879,146732,76,3.2,0
3/6/2021 8:00:00 PM,Kelechi Iheanacho,FWD,4,Leicester,False,0,3,31,0,15.3,233,16499,260,1,1,27,7.6,35.8,90,3,0,0,0,0,27,0,34083,2,1,25,9,8538,9907,1369,56,4.5,0
1/17/2021 2:00:00 PM,Harry Kane,FWD,4,Spurs,False,0,3,41,0,50.3,388,10548,186,1,1,19,15.5,55.6,90,15,0,0,0,0,19,0,3221390,3,1,49,9,-208661,86391,295052,111,8.3,0
5/19/2021 7:15:00 PM,Michail Antonio,FWD,4,West Ham,False,0,3,30,0,11.9,437,23314,368,1,1,37,9.6,36.6,90,18,0,0,0,0,37,0,752650,3,1,47,9,131213,146677,15464,66,6.2,0
2/6/2021 8:00:00 PM,Dominic Calvert-Lewin,FWD,4,Everton,False,1,3,39,0,14.3,164,13419,224,3,1,23,9.1,37.6,90,13,0,0,0,0,23,0,3052717,3,3,39,12,-19382,112015,131397,76,4.5,0
1/31/2021 2:00:00 PM,Patrick Bamford,FWD,4,Leeds,False,2,3,56,0,35.3,202,12163,204,1,1,21,16.6,74.2,90,9,0,0,0,0,21,0,3704188,3,1,56,15,-254226,69430,323656,66,4.5,0
5/3/2021 7:15:00 PM,Michail Antonio,FWD,4,West Ham,False,0,3,54,0,24.6,437,21019,330,1,2,34,18.4,63.2,90,4,0,0,0,0,34,0,388328,2,1,96,13,-50999,134,51133,64,1.1,0
4/4/2021 1:05:00 PM,Harry Kane,FWD,4,Spurs,False,0,3,50,0,4.9,388,18287,296,2,2,30,20.9,78.2,90,14,0,0,0,0,30,0,3836834,2,2,126,13,169312,188988,19676,116,7.8,0
4/11/2021 1:05:00 PM,Kelechi Iheanacho,FWD,4,Leicester,False,0,3,56,0,20.4,233,18896,308,3,2,31,16.7,69.4,90,19,0,0,0,0,31,0,598915,2,3,77,13,315645,339766,24121,58,7.5,0
11/22/2020 12:00:00 PM,Dominic Calvert-Lewin,FWD,4,Everton,False,0,3,52,0,14.9,164,4831,81,2,2,9,16.1,74.8,90,8,0,0,0,0,9,0,4362644,3,2,71,13,112176,220738,108562,78,9.2,0
5/15/2021 11:30:00 AM,Rodrigo Moreno,FWD,4,Leeds,False,0,3,53,0,21.1,492,22797,350,0,2,36,16.1,73.4,32,4,0,0,0,0,36,0,155455,4,0,66,12,3678,4324,646,57,4.5,0
5/13/2021 7:15:00 PM,Roberto Firmino,FWD,4,Liverpool,False,0,3,64,0,27.3,249,21639,334,2,2,35,17.8,84.2,90,13,0,0,0,0,35,0,259370,4,2,66,13,3111,9483,6372,90,0,0
5/7/2021 7:00:00 PM,Callum Wilson,FWD,4,Newcastle,False,0,3,54,0,10.9,506,21725,343,2,2,35,15.2,69.8,90,9,0,0,0,0,35,0,452783,4,2,71,13,-10603,4752,15355,65,0,0
12/6/2020 12:00:00 PM,Christian Benteke,FWD,4,Crystal Palace,False,0,3,50,0,45.1,132,5818,107,1,2,11,22.1,83,90,18,0,0,0,0,11,0,15458,5,1,93,13,-182,596,778,55,5.5,0
11/29/2020 2:00:00 PM,Edinson Cavani,FWD,4,Man Utd,False,1,3,68,0,15.3,569,5352,96,0,2,10,16.2,90.4,45,16,0,0,0,0,10,0,48624,3,2,56,15,-13551,3568,17119,80,7.2,0
10/4/2020 3:30:00 PM,Harry Kane,FWD,4,Spurs,False,1,3,64,0,32.2,388,1721,35,1,2,4,19.6,88.8,90,13,0,0,0,0,4,0,1208153,6,1,75,16,-37357,123780,161137,105,11,0
9/27/2020 3:30:00 PM,Jamie Vardy,FWD,4,Leicester,False,0,3,82,0,0.5,224,1208,24,2,3,3,17.7,105.2,84,12,0,0,0,0,3,0,1345440,5,2,71,17,-247620,71441,319061,100,10.2,0
2/19/2021 8:00:00 PM,Illan Meslier,GK,1,Leeds,False,0,0,13,0,0,213,14534,248,1,0,25,2.6,26.2,90,20,1,0,0,0,25,5,469219,0,1,0,1,15057,32545,17488,47,8.6,0
3/14/2021 7:15:00 PM,Craig Dawson,DEF,2,West Ham,False,0,0,10,0,0.8,576,17554,275,1,0,28,1.7,16,90,13,1,0,0,0,28,0,96223,0,1,0,0,17496,20283,2787,45,4.4,0
3/8/2021 6:00:00 PM,Ben Godfrey,DEF,2,Everton,False,0,0,7,0,0.8,566,16948,262,2,0,27,1,9.4,90,5,1,0,0,0,27,0,35766,0,2,0,-1,-5,2067,2072,50,3.2,0
11/22/2020 7:15:00 PM,Jonny Evans,DEF,2,Leicester,False,0,0,7,0,0.6,219,5049,83,3,0,9,0.6,5.6,90,11,1,0,0,0,9,0,20304,0,3,0,-1,3823,5030,1207,55,0.8,0
12/6/2020 7:15:00 PM,Nélson Cabral Semedo,DEF,2,Wolves,False,0,0,6,0,3.9,546,5860,103,4,0,11,1.3,9,90,11,1,0,0,0,11,0,254186,0,4,0,-2,-15346,12016,27362,56,-0.3,0
3/14/2021 2:00:00 PM,Ethan Ampadu,DEF,2,Sheffield Utd,False,0,0,17,0,0,509,17700,274,5,0,28,1.5,15.4,90,9,1,0,0,0,28,0,36513,0,5,0,-2,-1780,503,2283,43,0.5,0
12/19/2020 5:30:00 PM,Rob Holding,DEF,2,Arsenal,False,0,0,5,0,1.3,16,8004,133,2,0,14,0.8,7,90,7,1,0,0,0,14,0,97938,1,2,0,-1,-497,4861,5358,44,2.2,0
4/3/2021 2:00:00 PM,Phil Jagielka,DEF,2,Sheffield Utd,False,0,0,6,0,0.3,529,18745,293,2,0,30,1.3,12.6,90,10,1,0,0,0,30,0,44332,1,2,0,-1,518,1231,713,39,-1,0
2/7/2021 7:15:00 PM,Antonio Rüdiger,DEF,2,Chelsea,False,0,0,14,0,1.3,109,13139,226,1,0,23,4,20,90,15,1,0,0,0,23,0,232883,2,1,19,0,126273,129096,2823,46,5.3,0
12/26/2020 12:30:00 PM,Axel Tuanzebe,DEF,2,Man Utd,False,0,0,-4,0,1.1,307,8174,143,1,0,15,0,0,24,9,1,0,0,0,15,0,7704,2,2,0,-1,135,710,575,42,-0.2,0
10/17/2020 7:00:00 PM,Luke Shaw,DEF,2,Man Utd,False,0,0,5,0,25.2,300,2435,45,1,0,5,5.7,8.4,90,14,1,0,0,0,5,0,82452,4,1,23,0,-18656,3015,21671,49,0.2,0
4/17/2021 11:30:00 AM,Issa Diop,DEF,2,West Ham,False,0,0,19,0,1.2,451,20066,316,3,1,32,7.2,49.6,90,14,1,0,0,0,32,0,45862,2,3,21,5,1345,2286,941,43,3,0
10/26/2020 5:30:00 PM,Jake Livermore,MID,3,West Brom,False,0,0,8,0,1.4,409,2740,51,1,0,6,0.7,5.2,62,3,1,0,0,0,6,0,7623,1,1,0,0,-835,204,1039,49,0.5,0
11/7/2020 3:00:00 PM,Hélder Wander Sousa de Azevedo e Costa,MID,3,Leeds,False,0,0,-5,0,1.1,205,3863,72,3,0,8,0,0,45,6,1,0,0,0,8,0,666244,1,4,2,-1,-47880,30242,78122,57,2.2,0
3/2/2021 8:00:00 PM,Leander Dendoncker,MID,3,Wolves,False,0,0,7,0,0.5,464,16115,284,4,0,26,2.5,20,90,12,1,0,0,0,26,0,40134,1,4,4,0,1489,2905,1416,46,3,0
9/27/2020 6:00:00 PM,Raúl Jiménez,FWD,4,Wolves,False,0,0,-1,0,7.2,460,1413,28,4,0,3,5.4,0,90,19,1,0,0,0,3,0,1561217,0,4,47,0,198215,349218,151003,85,4.7,0
2/27/2021 3:00:00 PM,Pascal Groß,MID,3,Brighton,False,0,0,11,0,41.8,57,15920,258,1,0,26,8.4,25.2,90,18,0,1,0,0,26,0,22174,0,1,17,0,-670,1559,2229,58,3.1,0
11/7/2020 8:00:00 PM,Ademola Lookman,MID,3,Fulham,False,0,0,2,0,15.4,557,4130,78,1,0,8,5.7,13.6,90,19,0,1,0,0,8,0,37428,0,1,28,0,-619,5845,6464,50,3,0
5/23/2021 3:00:00 PM,Gylfi Sigurdsson,MID,3,Everton,False,0,0,-6,0,10.4,150,23685,375,3,0,38,4.6,6.4,58,12,0,1,0,0,38,0,235196,0,5,29,-1,-41514,4720,46234,68,-2,0
12/26/2020 5:30:00 PM,Jorge Luiz Frello Filho,MID,3,Chelsea,False,0,0,4,0,16.3,105,8272,139,1,0,15,4.9,15.6,45,1,0,1,0,0,15,0,369040,1,3,17,-1,-12670,13411,26081,48,0.3,0
5/11/2021 7:15:00 PM,Luka Milivojevic,MID,3,Crystal Palace,False,0,0,0,0,11,138,21909,317,2,0,35,4.7,9.4,64,16,0,1,0,0,35,0,22855,1,3,27,0,1223,1758,535,56,0,0
5/19/2021 7:15:00 PM,Declan Rice,MID,3,West Ham,False,0,0,5,0,13.1,448,23042,368,1,0,37,2.8,8.4,90,18,0,1,0,0,37,0,148739,3,1,6,0,570,1162,592,47,1.4,0
10/17/2020 7:00:00 PM,Bruno Miguel Borges Fernandes,MID,3,Man Utd,False,1,3,49,0,78.7,302,2163,45,1,1,5,22,85.4,90,14,0,1,0,0,5,0,1508759,4,1,56,11,-1258,192662,193920,105,10.2,0
2/7/2021 4:30:00 PM,Ilkay Gündogan,MID,3,Man City,False,0,3,45,0,8.5,271,13487,223,1,2,23,15.3,72.2,90,11,0,1,0,0,23,0,1580412,4,1,72,13,63017,138533,75516,59,8.4,0
2/27/2021 3:00:00 PM,Danny Welbeck,FWD,4,Brighton,False,0,0,-9,0,0.3,588,15377,258,0,0,26,0.2,0,29,18,0,1,0,0,26,0,21653,0,1,6,-1,-471,1960,2431,55,0.9,0
10/18/2020 11:00:00 AM,Aleksandar Mitrovic,FWD,4,Fulham,False,0,0,-14,0,2.8,184,2100,46,1,0,5,3.7,0,90,15,0,1,0,0,5,0,937007,1,1,40,0,-285682,32853,318535,59,0.8,0
12/28/2020 3:00:00 PM,Kelechi Iheanacho,FWD,4,Leicester,False,0,0,-8,0,1.8,233,8686,152,1,0,16,4.5,1,71,6,0,1,0,0,16,0,21222,1,1,42,0,59,553,494,56,1,0
11/30/2020 8:00:00 PM,Ollie Watkins,FWD,4,Aston Villa,False,0,0,-10,0,12.8,514,5148,98,2,0,10,2.9,0,90,19,0,1,0,0,10,0,725709,1,2,22,0,28844,87216,58372,61,5,0
5/14/2021 7:00:00 PM,Scott Carson,GK,1,Man City,False,0,1,27,0,0,608,22537,356,3,0,36,3.7,37.4,90,14,0,0,1,0,36,2,12388,4,3,0,7,-55,1047,1102,39,3.3,0
3/8/2021 8:00:00 PM,Illan Meslier,GK,1,Leeds,False,0,2,36,0,0,213,16468,268,2,0,27,4.1,41,90,19,0,0,1,0,27,3,451902,0,2,0,9,2045,13789,11744,46,3.9,0
11/8/2020 2:00:00 PM,Rui Pedro dos Santos Patrício,GK,1,Wolves,False,0,3,26,0,0,455,4431,74,1,0,8,3.4,34,90,9,0,0,1,0,8,2,551569,0,1,0,10,-2877,17675,20552,55,6,0
5/8/2021 4:30:00 PM,Edouard Mendy,GK,1,Chelsea,False,0,3,36,0,0,548,21726,345,1,0,35,4.1,40.8,90,12,0,0,1,0,35,3,860733,2,1,0,11,6142,34232,28090,52,0,0
2/2/2021 6:00:00 PM,Bernd Leno,GK,1,Arsenal,False,0,0,3,0,0,8,12379,215,2,0,22,0.9,8.8,71,20,0,0,0,1,22,3,753273,1,2,0,-1,27868,37808,9940,50,4.7,0
2/20/2021 3:00:00 PM,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,2,West Brom,False,0,0,-6,0,0,419,14731,242,0,0,25,0,0,29,4,0,0,0,1,25,0,21106,0,0,0,-2,1410,2748,1338,48,0.1,0
10/25/2020 2:00:00 PM,Lucas Digne,DEF,2,Everton,False,0,0,-3,0,3.1,155,3202,56,2,0,6,0.5,0,71,16,0,0,0,1,6,0,1358086,0,2,2,-2,236689,275939,39250,62,2.5,0
10/18/2020 1:00:00 PM,Lewis Dunk,DEF,2,Brighton,False,0,0,1,0,11.3,62,2425,40,1,0,5,4.5,5.8,90,6,0,0,0,1,5,0,411240,1,1,28,-1,-50028,9703,59731,49,1,0
12/19/2020 8:00:00 PM,Joachim Andersen,DEF,2,Fulham,False,0,0,2,0,10.7,571,7739,135,1,0,14,1.6,3,61,14,0,0,0,1,14,0,2477,1,1,2,-1,681,861,180,45,1.5,0
2/2/2021 6:00:00 PM,David Luiz Moreira Marinho,DEF,2,Arsenal,False,0,0,-5,0,0.3,3,12870,215,2,0,22,0,0,47,20,0,0,0,1,22,0,65560,1,2,2,-3,4349,5240,891,54,3.7,0
5/23/2021 3:00:00 PM,César Azpilicueta,DEF,2,Chelsea,False,0,0,8,0,38.5,102,24210,370,2,0,38,6.7,13.8,88,2,0,0,0,1,38,0,528142,1,2,15,-2,-3485,12450,15935,58,-1.5,0
11/21/2020 3:00:00 PM,Tariq Lamptey,DEF,2,Brighton,False,0,0,-1,0,22.4,77,4769,79,1,0,9,3.4,3.8,90,2,0,0,0,1,9,0,977918,2,1,8,-1,104933,128238,23305,48,3.8,0
4/10/2021 11:30:00 AM,Liam Cooper,DEF,2,Leeds,False,0,0,-5,0,0.1,195,19095,304,1,0,31,0.9,9,45,12,0,0,0,1,31,0,32182,2,1,0,-2,-424,396,820,43,-1,0
4/21/2021 7:15:00 PM,John Stones,DEF,2,Man City,False,0,0,0,0,0.8,273,19877,310,1,0,32,0,0,43,2,0,0,0,1,32,0,1717004,2,1,0,-2,-59604,30878,90482,52,0.7,0
5/18/2021 6:00:00 PM,João Pedro Cavaco Cancelo,DEF,2,Man City,False,0,0,-7,0,0.7,277,23261,359,3,0,37,0,0,9,3,0,0,0,1,37,0,1161922,2,3,0,-3,40089,53643,13554,58,4,0
4/17/2021 11:30:00 AM,Craig Dawson,DEF,2,West Ham,False,0,0,-2,0,0.2,576,19897,316,3,0,32,2.4,7.2,35,14,0,0,0,1,32,0,109901,2,3,17,-3,1602,6320,4718,45,0.3,0
5/9/2021 11:00:00 AM,Lewis Dunk,DEF,2,Brighton,False,0,0,13,0,1.3,62,22096,348,2,1,35,7.5,39.2,52,20,0,0,0,1,35,0,743993,1,2,34,3,-46365,28554,74919,49,0,0
11/22/2020 4:30:00 PM,Nicolas Pépé,MID,3,Arsenal,False,0,0,-8,0,16,18,4583,82,0,0,9,1.6,0,50,10,0,0,0,1,9,0,59165,0,0,1,-2,-3125,1315,4440,76,0.2,0
1/12/2021 6:00:00 PM,Ryan Fraser,MID,3,Newcastle,False,0,0,-7,0,17,507,9693,174,1,0,18,1.3,0,44,15,0,0,0,1,18,0,13125,0,1,0,-2,-458,62,520,56,0,0
10/30/2020 8:00:00 PM,Luka Milivojevic,MID,3,Crystal Palace,False,0,0,3,0,3.6,138,3367,68,2,0,7,0.8,3.6,85,20,0,0,0,1,7,0,26090,0,2,1,-1,-1574,451,2025,57,0.2,0
2/2/2021 8:15:00 PM,Alexandre Jankewitz,MID,3,Southampton,False,0,0,-7,0,0,643,12501,213,9,0,22,0,0,1,13,0,0,0,1,22,0,65,0,9,0,-2,23,32,9,45,-0.8,0
12/20/2020 12:00:00 PM,John Lundstram,MID,3,Sheffield Utd,False,0,0,-6,0,15.5,355,7629,129,1,0,14,2.8,0,39,3,0,0,0,1,14,0,162383,1,1,13,-2,-8400,445,8845,50,0.8,0
3/14/2021 4:30:00 PM,Erik Lamela,MID,3,Spurs,False,0,0,8,0,1.2,387,17390,269,2,1,28,6.8,31.2,56,1,0,0,0,1,28,0,9680,1,2,36,3,-48,210,258,57,1.2,0
5/9/2021 11:00:00 AM,Neal Maupay,FWD,4,Brighton,False,0,0,-4,0,3.8,68,21834,348,2,0,35,1.1,1,90,20,0,0,0,1,35,0,218263,1,2,6,-1,-24017,1893,25910,59,0,0
12/16/2020 8:00:00 PM,Christian Benteke,FWD,4,Crystal Palace,False,0,0,11,0,12.3,132,6986,125,1,1,13,8.8,24.8,69,19,0,0,0,1,13,0,30092,1,1,51,3,4280,6539,2259,55,4,0
2/2/2021 8:15:00 PM,Jan Bednarek,DEF,2,Southampton,False,0,0,-5,0,0,376,12622,213,9,0,22,0.4,4.4,85,13,1,0,0,1,22,0,965347,0,9,0,-7,-31279,18812,50091,49,-1.3,0
1/14/2021 8:00:00 PM,Matt Macey,GK,1,Arsenal,True,0,0,0,0,0,527,9914,169,0,0,18,0,0,0,6,0,0,0,0,18,0,126126,0,0,0,0,-10184,5471,15655,40,0,0
1/14/2021 8:00:00 PM,Rúnar Alex Rúnarsson,GK,1,Arsenal,True,0,0,0,0,0,547,10074,169,0,0,18,0,0,0,6,0,0,0,0,18,0,3742,0,0,0,0,-2,222,224,45,0.5,0
1/30/2021 5:30:00 PM,Matt Macey,GK,1,Arsenal,True,0,0,0,0,0,527,12041,199,0,0,21,0,0,0,13,0,0,0,0,21,0,110361,0,0,0,0,-4651,0,4651,40,0,0
1/30/2021 5:30:00 PM,Mathew Ryan,GK,1,Arsenal,True,0,0,0,0,0,70,11937,199,0,0,21,0,0,0,13,0,0,0,0,21,0,611844,0,0,0,0,-25842,2388,28230,42,0,0
1/30/2021 5:30:00 PM,Rúnar Alex Rúnarsson,GK,1,Arsenal,True,0,0,0,0,0,547,12319,199,0,0,21,0,0,0,13,0,0,0,0,21,0,3219,0,0,0,0,-34,33,67,45,0,0
